load ./log/checkpoint_epoch100.pth
================================================================================
Epoch [101/300]
Test time : 69.6158230304718 s
i,	,y,	p
9986 1.0 0.16804747
9987 1.0 0.18473928
9988 1.0 0.7111034
9989 1.0 0.5056718
9990 1.0 0.66691697
9991 1.0 0.5729196
9992 1.0 0.44643378
9993 1.0 0.98579514
9994 1.0 0.95454496
9995 1.0 1.0005023
9996 1.0 0.54342717
9997 1.0 0.18877836
9998 1.0 0.29778457
9999 1.0 0.6840036
10000 1.0 0.3099352
10001 1.0 0.8164977
10002 1.0 0.404595
10003 1.0 0.95086926
10004 1.0 0.32103747
10005 1.0 0.70138323
10006 1.0 1.24217
10007 1.0 0.6181872
10008 1.0 0.16259648
10009 1.0 0.7547778
10010 1.0 0.35415915
10011 1.0 0.6337513
10012 1.0 0.3160072
10013 1.0 0.5015213
10014 1.0 0.48357975
10015 1.0 0.32455572
10016 1.0 0.64313406
10017 1.0 0.7859592
10018 1.0 0.17790702
10019 1.0 0.15047513
10020 1.0 0.9087355
10021 1.0 0.48599082
10022 1.0 0.3715894
10023 1.0 0.27531078
10024 1.0 0.4791607
10025 1.0 0.6605544
10026 1.0 0.41061386
10027 1.0 0.29966027
10028 1.0 0.6081382
10029 1.0 1.1320258
10030 1.0 0.56440866
10031 1.0 0.38694125
10032 1.0 0.91185784
10033 1.0 0.78541595
10034 1.0 0.38179985
10035 1.0 0.3678485
10036 1.0 0.90807974
10037 1.0 0.7773069
10038 1.0 0.9080779
10039 1.0 0.8646021
10040 1.0 0.74401134
10041 1.0 0.5319984
10042 1.0 0.28081933
10043 1.0 0.2710684
10044 1.0 1.0213822
10045 1.0 0.5778312
10046 1.0 0.79924834
10047 1.0 0.39440227
10048 0.0 0.8543061
10049 0.0 0.6708046
10050 0.0 0.5399702
10051 0.0 0.8787822
10052 0.0 1.0600326
10053 0.0 0.58744293
10054 0.0 0.27527872
10055 0.0 0.7473069
10056 0.0 0.34548062
10057 0.0 1.5251262
10058 0.0 0.6198233
10059 0.0 0.3746015
10060 0.0 0.83637476
10061 0.0 0.8096635
10062 0.0 0.50254655
10063 0.0 0.6014648
10064 0.0 0.37217838
10065 0.0 0.27946177
10066 0.0 0.7312948
10067 0.0 1.0529261
10068 0.0 0.62523687
10069 0.0 0.57503664
10070 0.0 0.70134515
10071 0.0 0.4849313
10072 0.0 0.49398702
10073 0.0 0.6727907
10074 0.0 1.3933411
10075 0.0 0.45096228
10076 0.0 0.43361995
10077 0.0 1.6701995
10078 0.0 0.5805249
10079 0.0 0.7200362
10080 0.0 0.87953836
10081 0.0 1.083586
10082 0.0 0.40473452
10083 0.0 0.5674024
10084 0.0 0.60716087
10085 0.0 0.9846449
10086 0.0 0.7540883
10087 0.0 1.383272
10088 0.0 0.9312402
10089 0.0 0.55799365
10090 0.0 0.8131024
10091 0.0 0.5945109
10092 0.0 0.6603656
10093 0.0 0.9280687
10094 0.0 1.3815179
10095 0.0 1.3476024
10096 0.0 0.6852446
10097 0.0 0.67698973
10098 0.0 1.6965457
10099 0.0 0.494175
10100 0.0 1.0629406
10101 0.0 0.4289074
10102 0.0 0.8779776
10103 0.0 0.29824254
10104 0.0 0.85788536
10105 0.0 0.9783994
10106 0.0 0.45450777
10107 0.0 1.1921341
10108 0.0 0.91789705
10109 0.0 1.1935446
10110 0.0 0.60662913
10111 0.0 1.4918884
10112 1.0 1.1184441
10113 1.0 0.71396834
10114 1.0 0.32319087
10115 1.0 0.2733791
10116 1.0 0.1813289
10117 1.0 0.37793562
10118 1.0 0.29200014
10119 1.0 0.61642015
10120 1.0 0.24481109
10121 1.0 0.48110506
10122 1.0 0.3870278
10123 1.0 0.6392999
10124 1.0 0.47915986
10125 1.0 1.2688388
10126 1.0 1.4882094
10127 1.0 0.5491375
10128 1.0 0.2022563
10129 1.0 0.35556003
10130 1.0 0.7736545
10131 1.0 0.5680496
10132 1.0 0.72468954
10133 1.0 0.17464685
10134 1.0 0.39862743
10135 1.0 0.45343503
10136 1.0 0.6043618
10137 1.0 0.49517944
10138 1.0 0.43379405
10139 1.0 0.58007413
10140 1.0 0.91886264
10141 1.0 0.46910894
10142 1.0 0.73849595
10143 1.0 0.67954224
10144 1.0 0.6722525
10145 1.0 0.4973377
10146 1.0 0.2906458
10147 1.0 0.612901
10148 1.0 0.66790134
10149 1.0 0.95954275
10150 1.0 0.44764784
10151 1.0 0.2986192
10152 1.0 0.3822166
10153 1.0 0.734658
10154 1.0 0.21653417
10155 1.0 1.0896668
10156 1.0 0.3445021
10157 1.0 0.6331226
10158 1.0 0.60157454
10159 1.0 0.22071846
10160 1.0 0.7835563
10161 1.0 0.7627226
10162 1.0 0.822852
10163 1.0 0.89438564
10164 1.0 0.49096215
10165 1.0 0.8164981
10166 1.0 0.83787084
10167 1.0 1.1037122
10168 1.0 0.2799427
10169 1.0 0.34651476
10170 1.0 0.2625137
10171 1.0 0.75284183
10172 1.0 0.74938524
10173 1.0 0.6181872
10174 1.0 0.26147982
10175 1.0 0.3817686
10176 0.0 0.7315805
10177 0.0 0.88708526
10178 0.0 1.1467215
10179 0.0 0.5817591
10180 0.0 0.27088574
10181 0.0 0.6122518
10182 0.0 0.6372513
10183 0.0 0.33517525
10184 0.0 0.56521636
10185 0.0 1.018492
10186 0.0 0.6937149
10187 0.0 0.9318769
10188 0.0 0.68651724
10189 0.0 0.6191707
10190 0.0 0.25456136
10191 0.0 0.43701753
10192 0.0 1.1860666
10193 0.0 1.2166172
10194 0.0 0.7792271
10195 0.0 0.66690755
10196 0.0 0.65394324
10197 0.0 0.6406093
10198 0.0 1.0510768
10199 0.0 0.8080177
10200 0.0 1.1736745
10201 0.0 0.34436005
10202 0.0 0.54855615
10203 0.0 1.3659812
10204 0.0 0.94105697
10205 0.0 0.37522113
10206 0.0 0.99367356
10207 0.0 0.38852456
10208 0.0 1.1485094
10209 0.0 0.72327656
10210 0.0 0.5637487
10211 0.0 0.6948219
10212 0.0 1.0597929
10213 0.0 0.5627598
10214 0.0 0.5255466
10215 0.0 1.2059106
10216 0.0 1.3460075
10217 0.0 0.70697516
10218 0.0 1.2337204
10219 0.0 0.5909064
10220 0.0 1.0315113
10221 0.0 0.37924564
10222 0.0 0.9157217
10223 0.0 0.9333226
10224 0.0 0.7622323
10225 0.0 0.66989285
10226 0.0 0.89760625
10227 0.0 0.5421662
10228 0.0 0.6974569
10229 0.0 0.61246496
10230 0.0 1.1579043
10231 0.0 0.93791294
10232 0.0 0.36403704
10233 0.0 0.29247496
10234 0.0 0.4980036
10235 0.0 0.990549
10236 0.0 1.308387
10237 0.0 0.62835366
10238 0.0 1.306224
10239 0.0 0.61993927
10240 1.0 0.32197395
10241 1.0 1.0055994
10242 1.0 0.36606088
10243 1.0 0.4953556
10244 1.0 0.6481195
10245 1.0 0.3603328
10246 1.0 0.2661124
10247 1.0 0.46483156
10248 1.0 0.44009906
10249 1.0 0.18734759
10250 1.0 0.35861257
10251 1.0 0.30293623
10252 1.0 0.56440866
10253 1.0 0.4333479
10254 1.0 0.6915553
10255 1.0 0.44722435
10256 1.0 0.66110516
10257 1.0 0.5367121
10258 1.0 0.61571085
10259 1.0 0.24908684
10260 1.0 0.5682317
10261 1.0 0.38059503
10262 1.0 0.49169227
10263 1.0 0.44757527
10264 1.0 0.42577776
10265 1.0 0.6528842
10266 1.0 0.55032563
10267 1.0 0.28279567
10268 1.0 0.81333315
10269 1.0 0.69964844
10270 1.0 0.8581927
10271 1.0 0.56817853
10272 1.0 0.29546085
10273 1.0 0.51960963
10274 1.0 0.44790456
10275 1.0 0.41162866
10276 1.0 0.69187284
10277 1.0 0.28315976
10278 1.0 1.1369934
10279 1.0 0.7519259
10280 1.0 0.97277707
10281 1.0 0.67847335
10282 1.0 0.5990302
10283 1.0 0.42376262
10284 1.0 0.88260204
10285 1.0 0.85407025
10286 1.0 0.34202832
10287 1.0 0.8882612
10288 1.0 0.16145903
10289 1.0 0.7624926
10290 1.0 0.2702035
10291 1.0 1.1595817
10292 1.0 0.2933114
10293 1.0 0.39523658
10294 1.0 0.29485923
10295 1.0 0.44911274
10296 1.0 0.5381484
10297 1.0 0.5805645
10298 1.0 0.655147
10299 1.0 0.38040498
10300 1.0 0.62030727
10301 1.0 0.6784735
10302 1.0 0.33969584
10303 1.0 0.73856086
10304 0.0 1.0609239
10305 0.0 0.6520505
10306 0.0 0.7032803
10307 0.0 1.0095799
10308 0.0 0.45515847
10309 0.0 0.5917919
10310 0.0 1.2874143
10311 0.0 0.3621314
10312 0.0 0.42227182
10313 0.0 0.9118026
10314 0.0 0.36971715
10315 0.0 0.9173136
10316 0.0 0.33125666
10317 0.0 0.6923388
10318 0.0 0.5994342
10319 0.0 0.36308137
10320 0.0 0.5392291
10321 0.0 1.3321102
10322 0.0 0.75669235
10323 0.0 0.94588464
10324 0.0 0.9733604
10325 0.0 1.0619389
10326 0.0 0.9754129
10327 0.0 1.0040128
10328 0.0 0.7118256
10329 0.0 0.8144332
10330 0.0 0.646126
10331 0.0 0.47633663
10332 0.0 0.55365664
10333 0.0 0.86845875
10334 0.0 0.8049397
10335 0.0 1.0820642
10336 0.0 0.37914193
10337 0.0 1.0947105
10338 0.0 1.2525083
10339 0.0 1.5914544
10340 0.0 1.4020602
10341 0.0 0.39757693
10342 0.0 1.2706155
10343 0.0 0.36456108
10344 0.0 1.1927118
10345 0.0 0.33888364
10346 0.0 0.71696514
10347 0.0 0.37852788
10348 0.0 1.4165889
10349 0.0 0.9248601
10350 0.0 0.56512034
10351 0.0 1.5020862
10352 0.0 0.6119898
10353 0.0 1.1955537
10354 0.0 0.7036686
10355 0.0 0.7265957
10356 0.0 0.9675889
10357 0.0 0.26043534
10358 0.0 0.81864107
10359 0.0 1.4318743
10360 0.0 0.5744308
10361 0.0 0.92135775
10362 0.0 0.34004608
10363 0.0 0.4297168
10364 0.0 0.71755713
10365 0.0 0.73173445
10366 0.0 1.1324278
10367 0.0 0.221137
10368 1.0 0.75284284
10369 1.0 0.378146
10370 1.0 0.32261074
10371 1.0 0.24740653
10372 1.0 0.2933114
10373 1.0 0.23158509
10374 1.0 0.6239631
10375 1.0 0.7152814
10376 1.0 0.93679154
10377 1.0 0.5130349
10378 1.0 0.33919445
10379 1.0 0.2149838
10380 1.0 0.22469866
10381 1.0 0.9165513
10382 1.0 1.1853914
10383 1.0 0.9798696
10384 1.0 0.72568965
10385 1.0 0.843574
10386 1.0 0.2631981
10387 1.0 0.2246044
10388 1.0 0.344172
10389 1.0 0.3541604
10390 1.0 0.26262152
10391 1.0 0.1934052
10392 1.0 0.44614136
10393 1.0 0.9437081
10394 1.0 0.7847974
10395 1.0 0.6133741
10396 1.0 0.4843713
10397 1.0 0.3997571
10398 1.0 0.67290366
10399 1.0 0.8420372
10400 1.0 0.4460566
10401 1.0 0.41162896
10402 1.0 0.42908022
10403 1.0 1.276479
10404 1.0 0.6167678
10405 1.0 0.36702302
10406 1.0 0.4516141
10407 1.0 0.6725705
10408 1.0 0.47417313
10409 1.0 0.40372345
10410 1.0 0.32899088
10411 1.0 0.6923249
10412 1.0 0.71964717
10413 1.0 0.58853203
10414 1.0 0.17362915
10415 1.0 0.7920647
10416 1.0 0.37930125
10417 1.0 0.39388466
10418 1.0 0.22128431
10419 1.0 0.8868163
10420 1.0 1.2426068
10421 1.0 0.70305794
10422 1.0 0.5465362
10423 1.0 0.35769883
10424 1.0 0.69515836
10425 1.0 0.524041
10426 1.0 0.75159246
10427 1.0 0.52404207
10428 1.0 0.27005
10429 1.0 0.40889075
10430 1.0 0.37255958
10431 1.0 0.24750446
10432 0.0 0.59559596
10433 0.0 1.2804486
10434 0.0 0.6047347
10435 0.0 0.99182945
10436 0.0 0.676887
10437 0.0 0.401823
10438 0.0 0.7956744
10439 0.0 1.0414431
10440 0.0 0.8988521
10441 0.0 0.7563181
10442 0.0 0.7982096
10443 0.0 0.3981138
10444 0.0 0.92825884
10445 0.0 0.749882
10446 0.0 1.2327101
10447 0.0 1.4541006
10448 0.0 0.7140441
10449 0.0 1.0842928
10450 0.0 1.2878293
10451 0.0 0.3905497
10452 0.0 0.92574984
10453 0.0 1.1883652
10454 0.0 0.9710333
10455 0.0 1.1547384
10456 0.0 1.0902587
10457 0.0 1.330466
10458 0.0 1.0198218
10459 0.0 0.5375695
10460 0.0 0.99014866
10461 0.0 1.3112085
10462 0.0 0.78647155
10463 0.0 0.6713992
10464 0.0 0.82972443
10465 0.0 0.825788
10466 0.0 0.69899315
10467 0.0 1.0253396
10468 0.0 1.2145106
10469 0.0 0.67886776
10470 0.0 0.9347893
10471 0.0 1.0112461
10472 0.0 0.32668522
10473 0.0 0.3064363
10474 0.0 1.4229524
10475 0.0 0.94553965
10476 0.0 0.3679621
10477 0.0 0.70593286
10478 0.0 1.2881916
10479 0.0 1.0795633
10480 0.0 0.76425695
10481 0.0 0.8375581
10482 0.0 0.67553306
10483 0.0 1.4651748
10484 0.0 0.43473327
10485 0.0 0.44810033
10486 0.0 0.8912371
10487 0.0 0.5913924
10488 0.0 1.3909692
10489 0.0 1.307305
10490 0.0 0.34721434
10491 0.0 0.9387421
10492 0.0 1.1735717
10493 0.0 1.1835608
10494 0.0 0.7933558
10495 0.0 0.5306803
10496 1.0 0.57317126
10497 1.0 0.43984288
10498 1.0 0.5069285
10499 1.0 0.5054431
10500 1.0 0.557048
10501 1.0 0.3314009
10502 1.0 0.55723804
10503 1.0 0.90873444
10504 1.0 0.69045496
10505 1.0 1.1362003
10506 1.0 0.28135774
10507 1.0 0.28344327
10508 1.0 0.8273437
10509 1.0 0.5859755
10510 1.0 0.3268048
10511 1.0 0.2702035
10512 1.0 0.6843168
10513 1.0 0.80336386
10514 1.0 0.23930778
10515 1.0 0.41587165
10516 1.0 0.7932406
10517 1.0 0.2837089
10518 1.0 0.6948256
10519 1.0 0.43175554
10520 1.0 0.28944707
10521 1.0 0.47456086
10522 1.0 0.6519294
10523 1.0 0.50085235
10524 1.0 0.21532728
10525 1.0 0.35597572
10526 1.0 0.7494186
10527 1.0 0.21469112
10528 1.0 0.33075812
10529 1.0 0.42363927
10530 1.0 0.5539239
10531 1.0 0.337224
10532 1.0 0.4983266
10533 1.0 0.41197917
10534 1.0 0.31339476
10535 1.0 0.40000176
10536 1.0 0.21422715
10537 1.0 0.46089897
10538 1.0 0.7460769
10539 1.0 0.62442315
10540 1.0 0.8546449
10541 1.0 0.5612482
10542 1.0 0.5070238
10543 1.0 1.065003
10544 1.0 0.5566414
10545 1.0 0.5853923
10546 1.0 0.56096697
10547 1.0 0.1622715
10548 1.0 0.224605
10549 1.0 0.2845361
10550 1.0 0.47245434
10551 1.0 0.21901914
10552 1.0 0.53148055
10553 1.0 0.5857624
10554 1.0 0.2524134
10555 1.0 0.88147855
10556 1.0 0.75419796
10557 1.0 0.4516141
10558 1.0 0.51123816
10559 1.0 0.35102355
10560 0.0 1.1376035
10561 0.0 0.60785925
10562 0.0 0.5909438
10563 0.0 1.3355412
10564 0.0 0.45900688
10565 0.0 0.7926175
10566 0.0 0.5809083
10567 0.0 0.944826
10568 0.0 0.31718493
10569 0.0 0.7006046
10570 0.0 1.0467556
10571 0.0 0.9323248
10572 0.0 0.46102408
10573 0.0 0.55755246
10574 0.0 0.93400073
10575 0.0 0.49713603
10576 0.0 0.66867447
10577 0.0 1.2236091
10578 0.0 0.3699396
10579 0.0 0.70358855
10580 0.0 0.66963583
10581 0.0 0.7252851
10582 0.0 1.3542458
10583 0.0 0.54872996
10584 0.0 1.5374792
10585 0.0 0.9298638
10586 0.0 0.6748599
10587 0.0 0.48735458
10588 0.0 0.48700356
10589 0.0 0.4700375
10590 0.0 0.4611871
10591 0.0 0.58449197
10592 0.0 0.7567857
10593 0.0 0.7146973
10594 0.0 0.89776754
10595 0.0 1.3072891
10596 0.0 0.56813425
10597 0.0 0.8693682
10598 0.0 0.6811834
10599 0.0 0.93195724
10600 0.0 0.95411694
10601 0.0 1.3128234
10602 0.0 0.8861232
10603 0.0 0.571993
10604 0.0 0.78687686
10605 0.0 0.9769203
10606 0.0 1.4440573
10607 0.0 0.99267125
10608 0.0 0.4234263
10609 0.0 0.60103524
10610 0.0 0.56007475
10611 0.0 0.33917546
10612 0.0 1.5467495
10613 0.0 0.64327335
10614 0.0 0.81950444
10615 0.0 1.2550011
10616 0.0 0.53436327
10617 0.0 1.1246836
10618 0.0 0.626576
10619 0.0 1.0271596
10620 0.0 1.1573943
10621 0.0 0.7454382
10622 0.0 0.44205907
10623 0.0 1.3932754
10624 1.0 0.48843873
10625 1.0 0.4555272
10626 1.0 0.46591383
10627 1.0 0.52397823
10628 1.0 0.34792924
10629 1.0 0.14885487
10630 1.0 0.5954467
10631 1.0 0.26262075
10632 1.0 0.6043618
10633 1.0 0.59055275
10634 1.0 0.45940274
10635 1.0 0.42416918
10636 1.0 0.47340015
10637 1.0 0.9344984
10638 1.0 1.1943306
10639 1.0 0.3465177
10640 1.0 0.21650197
10641 1.0 1.0134637
10642 1.0 0.42135474
10643 1.0 0.29114518
10644 1.0 0.19316731
10645 1.0 0.52415705
10646 1.0 0.7300189
10647 1.0 0.26386133
10648 1.0 0.38883752
10649 1.0 0.28957894
10650 1.0 0.22050956
10651 1.0 0.67996067
10652 1.0 0.23102
10653 1.0 0.98594064
10654 1.0 0.5692692
10655 1.0 0.6184422
10656 1.0 0.2431142
10657 1.0 0.25707278
10658 1.0 0.35444793
10659 1.0 0.30241394
10660 1.0 0.5186207
10661 1.0 0.48317763
10662 1.0 0.8829576
10663 1.0 0.9609656
10664 1.0 0.8350863
10665 1.0 0.15047528
10666 1.0 0.639639
10667 1.0 0.49144557
10668 1.0 0.7669467
10669 1.0 0.2881981
10670 1.0 0.27020252
10671 1.0 0.35340902
10672 1.0 0.19646081
10673 1.0 0.6803879
10674 1.0 0.47148362
10675 1.0 0.24974504
10676 1.0 0.6380307
10677 1.0 0.43015373
10678 1.0 0.4143658
10679 1.0 0.45355162
10680 1.0 0.40331733
10681 1.0 0.28983605
10682 1.0 1.2728273
10683 1.0 0.45633355
10684 1.0 0.29598632
10685 1.0 0.47399575
10686 1.0 0.98968565
10687 1.0 0.5514022
10688 0.0 0.64694613
10689 0.0 0.85665673
10690 0.0 0.30458385
10691 0.0 0.6567708
10692 0.0 1.2116915
10693 0.0 0.37833962
10694 0.0 1.2250243
10695 0.0 0.3484493
10696 0.0 0.941966
10697 0.0 0.74068403
10698 0.0 0.6337655
10699 0.0 0.976613
10700 0.0 0.8833365
10701 0.0 0.31312472
10702 0.0 1.6047196
10703 0.0 0.7321253
10704 0.0 0.46466437
10705 0.0 0.40693557
10706 0.0 0.5513616
10707 0.0 1.3966422
10708 0.0 0.9987089
10709 0.0 0.8781679
10710 0.0 0.77818954
10711 0.0 0.6009838
10712 0.0 1.2692891
10713 0.0 1.0544614
10714 0.0 0.7323589
10715 0.0 0.6283768
10716 0.0 1.0916656
10717 0.0 0.7653745
10718 0.0 0.27898395
10719 0.0 0.7078704
10720 0.0 0.672699
10721 0.0 1.3504621
10722 0.0 1.2500098
10723 0.0 0.7815423
10724 0.0 1.6699704
10725 0.0 1.6084743
10726 0.0 0.9092723
10727 0.0 0.8374454
10728 0.0 0.70437694
10729 0.0 0.8508979
10730 0.0 0.7681943
10731 0.0 0.68370587
10732 0.0 0.66904116
10733 0.0 1.0349586
10734 0.0 0.47408313
10735 0.0 0.90596116
10736 0.0 0.88956404
10737 0.0 0.90253544
10738 0.0 1.1211811
10739 0.0 0.9186432
10740 0.0 0.75676864
10741 0.0 0.61624104
10742 0.0 0.6959322
10743 0.0 1.7127863
10744 0.0 0.76807606
10745 0.0 1.0018071
10746 0.0 0.69126785
10747 0.0 1.2193646
10748 0.0 0.23828
10749 0.0 0.7142745
10750 0.0 1.3388128
10751 0.0 0.8701625
10752 1.0 0.42942446
10753 1.0 0.48433572
10754 1.0 0.45081803
10755 1.0 0.52577484
10756 1.0 1.116215
10757 1.0 0.21115443
10758 1.0 0.3643794
10759 1.0 0.40314028
10760 1.0 0.33139944
10761 1.0 0.17585026
10762 1.0 0.6637175
10763 1.0 0.531094
10764 1.0 1.6203598
10765 1.0 0.57652885
10766 1.0 0.24174063
10767 1.0 0.49832693
10768 1.0 0.31419277
10769 1.0 0.16225886
10770 1.0 0.39560175
10771 1.0 0.5411473
10772 1.0 0.43131134
10773 1.0 0.31988087
10774 1.0 0.27349013
10775 1.0 0.6024018
10776 1.0 0.6672961
10777 1.0 0.41843832
10778 1.0 0.3541663
10779 1.0 0.16947734
10780 1.0 0.300782
10781 1.0 0.8021595
10782 1.0 0.69635487
10783 1.0 0.45708808
10784 1.0 0.78921366
10785 1.0 1.242606
10786 1.0 0.7445003
10787 1.0 0.6308206
10788 1.0 0.17411993
10789 1.0 0.13403285
10790 1.0 0.73693615
10791 1.0 1.0433197
10792 1.0 0.54501677
10793 1.0 0.19554007
10794 1.0 0.37222597
10795 1.0 0.55684954
10796 1.0 0.70851374
10797 1.0 0.25010496
10798 1.0 0.40479943
10799 1.0 0.38259214
10800 1.0 0.39542788
10801 1.0 0.39190188
10802 1.0 0.5091619
10803 1.0 0.58308387
10804 1.0 0.6573638
10805 1.0 0.6533486
10806 1.0 0.28932145
10807 1.0 0.21649955
10808 1.0 0.47757176
10809 1.0 0.36137587
10810 1.0 0.7430203
10811 1.0 0.4424277
10812 1.0 0.45841718
10813 1.0 0.43749255
10814 1.0 0.37227395
10815 1.0 0.35132518
10816 0.0 0.63155085
10817 0.0 0.66692644
10818 0.0 0.83211476
10819 0.0 0.53724736
10820 0.0 1.3598868
10821 0.0 1.2843294
10822 0.0 0.969042
10823 0.0 0.49086237
10824 0.0 0.8190942
10825 0.0 1.2239627
10826 0.0 0.8800536
10827 0.0 0.7757771
10828 0.0 0.33247322
10829 0.0 0.9652342
10830 0.0 1.1291115
10831 0.0 0.8316227
10832 0.0 0.5171186
10833 0.0 0.9980394
10834 0.0 0.35962078
10835 0.0 0.77723503
10836 0.0 0.69602484
10837 0.0 0.36775926
10838 0.0 1.209218
10839 0.0 1.228793
10840 0.0 0.81604785
10841 0.0 0.67248625
10842 0.0 0.5696833
10843 0.0 0.8979953
10844 0.0 0.8721478
10845 0.0 0.7738386
10846 0.0 1.0112897
10847 0.0 0.55282986
10848 0.0 0.92484367
10849 0.0 0.8197492
10850 0.0 0.5336287
10851 0.0 0.3775403
10852 0.0 1.4174805
10853 0.0 1.2843885
10854 0.0 0.54571563
10855 0.0 0.449869
10856 0.0 1.1441348
10857 0.0 1.3978553
10858 0.0 1.041447
10859 0.0 0.73867273
10860 0.0 1.2062082
10861 0.0 0.30087522
10862 0.0 0.49330637
10863 0.0 0.8352485
10864 0.0 1.3916624
10865 0.0 0.653046
10866 0.0 0.49336746
10867 0.0 0.64940935
10868 0.0 0.71563417
10869 0.0 0.7041556
10870 0.0 1.4033594
10871 0.0 0.7393962
10872 0.0 1.1092007
10873 0.0 0.57625
10874 0.0 0.3430707
10875 0.0 1.1609242
10876 0.0 1.1532485
10877 0.0 0.97411925
10878 0.0 0.8504138
10879 0.0 0.94106036
10880 1.0 0.66952074
10881 1.0 0.15856247
10882 1.0 0.61863095
10883 1.0 0.8999327
10884 1.0 0.47457942
10885 1.0 0.33722103
10886 1.0 0.81159383
10887 1.0 0.42426285
10888 1.0 0.6974958
10889 1.0 0.8543318
10890 1.0 0.4741728
10891 1.0 0.27093932
10892 1.0 0.63689053
10893 1.0 1.276479
10894 1.0 0.31074205
10895 1.0 1.327843
10896 1.0 0.52832264
10897 1.0 0.79223025
10898 1.0 0.29612118
10899 1.0 0.6996552
10900 1.0 0.30854824
10901 1.0 0.69735426
10902 1.0 0.2991623
10903 1.0 0.5031427
10904 1.0 0.6343145
10905 1.0 0.28962666
10906 1.0 0.13108915
10907 1.0 0.510295
10908 1.0 0.509147
10909 1.0 0.6695225
10910 1.0 0.16495632
10911 1.0 0.61274636
10912 1.0 0.20585872
10913 1.0 1.0142224
10914 1.0 0.5561623
10915 1.0 1.1184462
10916 1.0 0.6926255
10917 1.0 0.75284183
10918 1.0 0.75300485
10919 1.0 0.60966676
10920 1.0 0.78235465
10921 1.0 0.56632996
10922 1.0 0.2756965
10923 1.0 0.19606192
10924 1.0 0.20262742
10925 1.0 0.15544514
10926 1.0 0.21493787
10927 1.0 0.36989018
10928 1.0 1.6879635
10929 1.0 1.2728257
10930 1.0 0.35535076
10931 1.0 0.47661924
10932 1.0 0.226933
10933 1.0 0.44895026
10934 1.0 0.20435256
10935 1.0 0.3870278
10936 1.0 0.8798365
10937 1.0 1.2191768
10938 1.0 0.9609656
10939 1.0 0.22389251
10940 1.0 0.27471274
10941 1.0 0.7741654
10942 1.0 0.8279995
10943 1.0 0.25984448
10944 0.0 1.339006
10945 0.0 0.99105567
10946 0.0 0.91513973
10947 0.0 0.80144054
10948 0.0 0.7472228
10949 0.0 0.5009156
10950 0.0 0.9011942
10951 0.0 1.1929215
10952 0.0 0.30368114
10953 0.0 0.8249397
10954 0.0 1.0072162
10955 0.0 0.68998754
10956 0.0 0.89381695
10957 0.0 1.312569
10958 0.0 0.47371987
10959 0.0 0.9634056
10960 0.0 0.98818314
10961 0.0 0.36015832
10962 0.0 1.6812145
10963 0.0 0.43107453
10964 0.0 0.33632666
10965 0.0 0.6342916
10966 0.0 1.4937035
10967 0.0 0.204197
10968 0.0 0.65300775
10969 0.0 1.3684634
10970 0.0 0.9691921
10971 0.0 0.90138566
10972 0.0 0.6154187
10973 0.0 0.531477
10974 0.0 0.6515164
10975 0.0 0.6803433
10976 0.0 0.79811287
10977 0.0 0.58612967
10978 0.0 0.44213754
10979 0.0 1.1718932
10980 0.0 1.0867616
10981 0.0 1.4023471
10982 0.0 1.0281645
10983 0.0 0.8792345
10984 0.0 0.9597144
10985 0.0 0.43611237
10986 0.0 0.4915617
10987 0.0 0.44807145
10988 0.0 0.6647807
10989 0.0 0.9590633
10990 0.0 1.0386615
10991 0.0 0.28993836
10992 0.0 1.7097906
10993 0.0 0.77302754
10994 0.0 0.46096164
10995 0.0 0.72401667
10996 0.0 0.65504247
10997 0.0 0.47008476
10998 0.0 0.807135
10999 0.0 1.388919
11000 0.0 0.32489523
11001 0.0 0.25483298
11002 0.0 0.91701937
11003 0.0 0.60727006
11004 0.0 1.3157774
11005 0.0 0.8548687
11006 0.0 0.8546523
11007 0.0 1.4876636
11008 1.0 0.9863902
11009 1.0 0.5822605
11010 1.0 0.20109689
11011 1.0 0.39158282
11012 1.0 0.824333
11013 1.0 0.5049429
11014 1.0 0.49023008
11015 1.0 0.35587546
11016 1.0 0.3445013
11017 1.0 0.5256658
11018 1.0 0.5150752
11019 1.0 0.2530752
11020 1.0 0.49399543
11021 1.0 0.951791
11022 1.0 0.3268048
11023 1.0 0.55586493
11024 1.0 0.3500913
11025 1.0 0.61335534
11026 1.0 0.24508181
11027 1.0 0.8800293
11028 1.0 0.9212271
11029 1.0 0.529057
11030 1.0 1.0939912
11031 1.0 0.41197366
11032 1.0 0.6496994
11033 1.0 0.66622216
11034 1.0 0.39909446
11035 1.0 0.46139762
11036 1.0 0.346756
11037 1.0 0.35322243
11038 1.0 0.70025957
11039 1.0 0.6463711
11040 1.0 0.4759014
11041 1.0 0.5126514
11042 1.0 0.3314009
11043 1.0 0.37804443
11044 1.0 0.50245744
11045 1.0 0.2699692
11046 1.0 0.34926444
11047 1.0 0.60989445
11048 1.0 0.67503065
11049 1.0 0.86177313
11050 1.0 0.589221
11051 1.0 0.6096647
11052 1.0 0.24307604
11053 1.0 0.25157204
11054 1.0 0.78595936
11055 1.0 0.50400805
11056 1.0 0.6218308
11057 1.0 0.6780773
11058 1.0 0.82149625
11059 1.0 0.46780962
11060 1.0 0.8211387
11061 1.0 0.42363927
11062 1.0 0.47425193
